block_id,clip_index,sentence_id,weight,register,narration,phenomenon,setting,words,variants,move,air,motion
7,12,s06,hero,menace,"Hear my voice, he said. You wives of Lamech, listen to what I am telling you.","{city} hero medium, a heavy man planted at the centre of a bright courtyard with his household drawn up in a ring around him, hard sunlight, every face turned inward",city,16,4,push,kb,
7,13,s07,connective,menace,I killed a man for wounding me. A boy for hurting me.,"{city} close, a heavy man's face mid-sentence in hard bright sunlight, jaw set, eyes flat and satisfied, the crowd bright behind",city,12,2,push,kb,
7,14,s07,connective,menace,"If Cain is avenged seven times, then Lamech will be avenged seventy-seven.","{city} medium, a man holding up seven fingers on one hand toward a sunlit crowd, hard light on the raised hand, the square blazing",city,12,2,push,kb,
7,15,s08,connective,tension,"That is it. That is the whole speech, and Genesis keeps every word.","{city} extreme close, a bright stone step worn smooth at the centre, hard sunlight across it, one pair of sandals planted square",city,13,2,push,kb,
7,16,s08,hero,tension,Read it again and notice what is missing. There is no defence in it.,"{city} hero wide high angle, a crowded sunlit square with one raised figure at the centre, brilliant daylight, every face turned inward",city,14,4,push,kb,
7,17,s09,connective,menace,He is not explaining himself. He is not asking anybody to understand.,"{city} close, a man's open hands turned outward in a shrug in hard bright daylight, the crowd lit and blurred behind",city,12,2,push,kb,
7,18,s09,connective,menace,He killed a boy for an injury and told his wives to be impressed.,"{city} medium, two women's hands gripping the edge of a bright stone table, the knuckles pale, hard sunlight across the worn wood",city,14,2,push,kb,
7,19,s10,hero,tension,"And Methuselah, at the back of that square, watched the crowd instead.","{city} hero close, an old man at the back of a bright square watching the crowd rather than the speaker, hard light on one side of his face",city,12,4,push,kb,
7,20,s10,connective,menace,Because the crowd is the part nobody remembers about this story.,"{city} wide low angle, a mass of sunlit faces packed together and all looking one way, brilliant daylight, mouths open",city,11,2,push,kb,
7,21,s11,connective,menace,They liked it. Some of them laughed. A few repeated the good line.,"{city} medium, men in a bright square laughing with their heads back, hard clean sunlight, hands on each other's shoulders",city,13,2,push,kb,
7,22,s11,connective,tension,"Genesis has it in verse, which means somebody made a shape out of it deliberately.","{city} close, marks cut in ordered lines into a pale sunlit stone tablet, hard shadow in every stroke, a hand resting at the edge",city,15,2,settle,kb,
7,23,s12,hero,wonder,And the man who invented the instruments there was this Lamech's own son.,"{city} hero medium, a young man in a bright sunlit doorway holding a stringed instrument of wood and gut, hard light across the frame of it",city,13,4,push,kb,
7,24,s12,connective,wonder,"Jubal, the text says. Father of everyone who plays the harp and the pipe.","{city} close, hands on the strings of a wooden harp in bright daylight, warm light along the polished wood",city,14,2,push,kb,
7,25,s13,connective,menace,So it is not impossible the thing was sung. That people knew the tune.,"{city} wide, a sunlit street with people walking and several of them singing, bright clean daylight, awnings glowing overhead",city,14,2,pull,kb,
7,26,s13,connective,menace,"A song about killing a boy over a scratch, with a line you could join in on.","{city} medium, a group of children in a bright alley clapping a rhythm together, hard sunlight on them, the walls lit warm",city,17,2,push,kb,
7,27,s14,hero,menace,That is what a world sounds like on the way down. Not screaming. Singing.,"{city} hero extreme wide high angle, an entire sunlit city at ordinary business, brilliant clear daylight, orderly and prosperous and full",city,14,4,push,kb,
7,28,s14,connective,tension,The other son of that house Methuselah had already met.,"{forge} wide, a long open metalworking shed under hard bright daylight, racks of finished blades along the wall, the furnaces glowing",forge,10,2,push,kb,
7,29,s15,connective,menace,"Tubal-Cain. The instructor in bronze and iron. The blades, the shields, the armour.","{forge} medium low angle, a master smith's scarred forearm laid along a rack of finished blades, brilliant firelight on the metal and the skin",forge,13,2,push,kb,
7,30,s15,hero,menace,"One household. A father boasting about the killing, a son supplying the means.","{city} hero medium split composition, a heavy man on a bright step on one side and a master smith at a glowing forge on the other, hard light on both",city,13,4,push,kb,
7,31,s16,connective,tension,"The boy at the grindstone worked for a family, and that was the family.","{forge} close, a boy of nine at a grindstone in bright light, his face lit hard, the shed blazing behind him",forge,14,2,push,kb,
7,32,s16,connective,grief,Methuselah walked out of that square and he was not afraid. He was cold.,"{city} wide from behind, an old man walking out through a colossal sunlit gate with the square bright behind him, his shoulders square",city,14,2,settle,kb,
7,33,s17,connective,grief,Because Cain at least had run. Cain at least had put a hand over his face.,"{youngearth} extreme wide, an empty bright plain with one standing stone marking a place, hard clean daylight, long shadows across the grass",youngearth,16,2,settle,kb,
7,34,s17,connective,menace,This man made it a verse and taught his wives.,"{city} close, two women repeating words with their faces fully lit in hard sunlight, the bright wall behind them",city,10,2,push,kb,
7,35,s18,hero,awe,"Six generations. From hiding it, to performing it.","{city} hero extreme wide, an immense sunlit city with six terraces of building rising one above another, brilliant daylight across all of them",city,8,4,crane,kb,
7,36,s18,connective,hush,And somewhere on the long walk home the other thing landed on him.,"{youngearth} wide, a single figure walking a long bright road at evening, immense sky, the horizon burning gold behind him",youngearth,13,2,push,kb,
7,37,s19,connective,hush,"His son. His own decent son, up on that mountain, feeding that fire.","{highstone} medium, a grown man alone feeding a small fire on a bare summit at dusk, warm firelight on his hands, deep blue sky",highstone,13,2,settle,kb,
7,38,s19,connective,grief,Carrying the same name as the man who had just sung about a dead boy.,"{highstone} close, an older man's face lit hard by a low fire, eyes open and fixed, the night black behind him",highstone,15,2,settle,kb,
7,39,s20,connective,grief,He had given the boy that name himself.,"{hut} extreme close, a hand resting flat on a swaddling cloth in warm lamplight, the weave lit sharp, the room dark beyond",hut,8,2,settle,kb,
7,40,s20,hero,awe,"And after that, Methuselah stopped counting years and started counting generations. <break time=""1.9s"" />","{highstone} hero high angle, a very long line of pale stones running the whole width of a bright summit, hard morning light, sharp shadows beside each one",highstone,11,4,pull,kb,
8,1,s01,connective,hush,"The morning after, he went up and fed the fire, and there was nobody to do it with.","{highstone} close, {elder}, close on his hands laying wood on a low fire at dawn, warm light on the fingers, the summit rock cold blue around them",highstone,18,2,push,kb,
8,2,s01,connective,hush,That was the whole change. One man doing what two men had done.,"{highstone} wide, {elder} alone on a bare summit at sunrise, hard gold light along the ridge, the fire small beside him",highstone,13,2,settle,kb,
8,3,s02,connective,grief,"He was three hundred years old that year, and Genesis lets you work it out.","{stonefield} high angle, three long rows of pale flat stones laid across bare summit rock, brilliant morning light, sharp shadows beside every one",stonefield,15,2,settle,kb,
8,4,s02,hero,awe,Three hundred stones. He could stand at one end and not see the other clearly.,"{stonefield} hero extreme wide low angle, hundreds of pale stones running away across a bright summit toward a distant end, hard clean daylight",stonefield,15,4,push,kb,
8,5,s03,connective,grief,By then he had already buried more people than his village had ever held at once.,"{village} wide, a small sunlit settlement with a row of turned earth mounds on the slope above it, hard clean daylight over both",village,16,2,settle,kb,
8,6,s03,connective,grief,He had buried friends. Then he had buried the children of those friends.,"{village} medium, {elder}, his hands pressing turf back down onto a fresh mound, bright morning light on the dark earth, low mounds receding behind",village,13,2,settle,kb,
8,7,s04,connective,grief,He had lowered people into the ground that he had held in one hand as infants.,"{village} close, {elder}, his open palm in hard bright daylight, the hand broad and heavily lined, nothing resting in it",village,16,2,settle,kb,
8,8,s04,hero,grief,They went into the earth white-haired and he stood over them with his hair still dark.,"{village} hero medium, a dark-haired man standing over a fresh mound with mourners old and stooped around him, brilliant midday light on all of them",village,16,4,settle,kb,
8,9,s05,connective,wonder,"He watched a village become a ruin, and then he watched the ruin become a village.","{village} wide, a collapsed sunlit settlement with new timber frames rising among the old walls, hard bright daylight, fresh cut wood pale against grey stone",village,16,2,settle,kb,
8,10,s05,connective,wonder,He watched a river leave its bed and cut a new one.,"{youngearth} extreme wide high angle, a bright braided river bending away across a sunlit plain with an old dry channel visible beside it",youngearth,12,2,push,kb,
8,11,s06,hero,awe,"He planted trees, and stood beside them when they came down.","{youngearth} low angle, an enormous fallen tree lying across bright ground with its root plate standing up, hard sunlight through the gap it left",youngearth,11,4,crane,kb,
8,12,s06,connective,grief,He learned the thing nobody wants to learn. Outliving people is not a gift.,"{youngearth} close, {elder}, his hand laid flat on the cut rings of a felled trunk in hard bright daylight, the growth rings sharp and countable",youngearth,14,2,settle,kb,
8,13,s07,connective,hush,It is a long series of doors closing very quietly behind you.,"{village} close, an empty wooden doorway standing open in bright daylight, the room beyond swept bare and lit",village,12,2,settle,kb,
8,14,s07,connective,hush,And after each one he went up the mountain and he laid another stone.,"{stonefield} close, a hand pressing one pale stone into place at the end of a long row, brilliant low light across the whole field",stonefield,14,2,pull,kling,"slow push-in, fine dust drifting in the light, subject locked, no other movement"
8,15,s08,hero,awe,The stones were the only honest thing there. They rounded nothing off.,"{stonefield} hero high angle, an immense field of pale stones covering a whole bright summit in ordered rows, hard midday sun, every shadow crisp",stonefield,12,4,settle,kling,"slow crane up, heat shimmer and fine dust drifting, subject locked, no other movement"
8,16,s08,connective,tension,Three hundred and sixty. On a summit nobody in the valley had ever climbed.,"{stonefield} extreme wide, hundreds of stones in rows curving over a bright ridge line with an empty sunlit landscape beyond",stonefield,14,2,settle,kb,
8,17,s09,connective,hush,He had stopped being able to hold the number in his head years ago.,"{stonefield} close, a section of rows in hard raking light with the stones weathered to different shades, older ones pale and pitted",stonefield,14,2,pull,kb,
8,18,s09,connective,awe,He only knew that the rows had reached the far edge and turned back on themselves.,"{stonefield} high angle, rows of stones reaching a rock edge and doubling back in a second bank, brilliant daylight, the drop bright beyond",stonefield,16,2,pull,kb,
8,19,s10,connective,grief,And nobody in the valley knew what they were. Nobody had ever asked.,"{village} wide bright morning, an ordinary settlement at work below a distant bare summit, hard clean sunlight, nobody looking up",village,13,2,settle,kb,
8,20,s10,hero,grief,"There was a mountain covered in a man's arithmetic, and it was a private thing.","{stonefield} hero extreme wide, {elder} standing at the centre of an immense field of stones, brilliant hard daylight, the world lit far below",stonefield,15,4,settle,kb,
8,21,s11,connective,tension,"Something was happening to his body, and it was not ordinary.","{stonefield} extreme close, a fine mineral crack running across the back of an ancient wrist, hard raking sunlight down inside the fissure",stonefield,11,2,push,kling,"near-locked, slow settle, subtle ambient drift only, subject locked, no other movement"
8,22,s11,connective,awe,His hands hardened first. The skin at the fingertips cracked like the bark of a tree.,"{stonefield} extreme close, fingertips split into hard plates like weathered rock, brilliant raking sunlight picking out every fissure",stonefield,16,2,push,kb,
8,23,s12,connective,awe,The colour went out of them and something like beaten earth came in.,"{stonefield} close, {elder}, his two hands held open in hard bright daylight, the skin the colour and texture of dry stone",stonefield,13,2,push,kb,
8,24,s12,hero,awe,Time was not passing through him any more. Time was collecting in him.,"{stonefield} hero close, {elder}, his face and shoulder in brilliant hard light, the skin at the temple gone to fine cracked mineral, eyes clear and human",stonefield,13,4,push,kling,"near-locked, slow settle, subtle ambient drift only, subject locked, no other movement"
8,25,s13,connective,tension,Every century he looked a little more like the ground he had been taken out of.,"{youngearth} extreme close, cracked dry earth in hard bright sunlight, the fissure pattern identical to weathered skin",youngearth,16,2,push,kb,
8,26,s13,connective,grief,People stopped treating him as a man. They started treating him as a landmark.,"{village} medium, villagers glancing sideways at {elder} crossing a bright sunlit yard, faces lit, nobody speaking to him",village,14,2,settle,kb,
8,27,s14,hero,grief,Children were told to point him out. Old men looked at him and looked away.,"{village} close, two children in bright daylight watching {elder} pass, one pointing, their faces fully lit",village,15,4,settle,kb,
8,28,s14,connective,tension,"Why is he still here, they meant. Nobody wanted it answered.","{village} medium low angle, villagers at a well with their buckets, one rope still turning on the windlass, hard sunlight, every head angled the same way",village,11,2,settle,kb,
8,29,s15,connective,tension,Genesis will give his son Lamech seven hundred and seventy-seven years.,"{highstone} close, a grown man splitting kindling with a stone axe in bright daylight, pale chips bright in the air, the ridge lit behind him",highstone,11,2,push,kb,
8,30,s15,hero,menace,"The other Lamech, in the city, had asked for seventy-sevenfold. The numbers rhyme.","{city} hero extreme wide, an immense sunlit city on a plain and a bare stone summit on the far horizon in one frame, brilliant daylight across both",city,13,4,push,kb,
8,31,s16,connective,hush,"Then came the night he nearly did not climb, and it is the only one worth telling.","{highstone} wide, a dark lower slope at dusk with the summit unlit above it, deep blue sky, one figure stopped on the path",highstone,17,2,settle,kb,
8,32,s16,connective,grief,He sat down at the bottom of the path with the wood still on his back.,"{highstone} medium, {elder} sitting on a rock at the foot of a slope with a wood bundle beside him, last gold light on his shoulders",highstone,16,2,settle,kb,
8,33,s17,connective,grief,He was lighting a fire nobody looked at. He was marking stones nobody read.,"{stonefield} wide at dusk, an immense field of stones in blue shadow with an unlit summit, the sky bright above the ridge",stonefield,14,2,settle,kb,
8,34,s17,connective,tension,He was three hundred years into a job that had never been explained to him.,"{highstone} close, {elder}, his face in low gold light with his eyes closed, the last light across his cheek",highstone,15,2,push,kb,
8,35,s18,hero,hush,Then he remembered a hand on his shoulder. Keep walking.,"{highstone} hero medium, {elder} on a dark path with a memory of a hand on his shoulder implied by the light falling there, warm glow on the wool",highstone,10,4,settle,kb,
8,36,s18,connective,awe,He got up. He climbed. He breathed on the ember and it came back.,"{highstone} hero close, a low ember blown bright red in the dark, brilliant orange light flooding {elder}, his cupped hands",highstone,14,2,settle,kb,
8,37,s19,connective,awe,A righteous man does not light the fire because the world has earned it.,"{stonefield} wide night, one small bright fire burning on a summit above a vast field of stones, deep blue sky, the flame light spreading over the rows",stonefield,14,2,pull,kb,
8,38,s19,connective,awe,"He lights it because the light is true, and that is the whole of the reason.","{highstone} extreme close, a flame standing clean and bright against a black night sky, sharp and steady",highstone,16,2,push,kb,
8,39,s20,connective,hush,From the mountain that night he could see the whole dark valley.,"{youngearth} extreme wide night, an immense dark valley under a brilliant star-thick sky, the land black and the sky blazing",youngearth,12,2,settle,kb,
8,40,s20,hero,wonder,"Except for one house, a long way down, where somebody had a lamp lit very late. <break time=""3.2s"" />","{youngearth} hero extreme wide night, a vast dark valley with one single warm lit window burning far below, brilliant stars above",youngearth,16,4,settle,kb,
9,1,s01,connective,hush,Methuselah was three hundred and sixty-nine years old when his son's wife conceived.,"{village} wide, a small sunlit settlement below a bare summit at morning, hard clean daylight, one thread of smoke standing straight above a roof",village,13,2,settle,kb,
9,2,s01,connective,tension,"The news should have been simple joy, and for about an afternoon it was.","{village} medium, a woman pressing a man's palm flat against her belly in a bright yard, brilliant morning light on both, the houses lit behind",village,14,2,push,kb,
9,3,s02,connective,tension,Then Lamech did the arithmetic that every father in that century did.,"{hut} close, a man's hands stilled over a half-mended net in hard daylight from a doorway, the mesh bright, the room bare around him",hut,12,2,push,kb,
9,4,s02,hero,grief,Every birth was one more life tied to a future he could see the shape of.,"{village} hero wide, a man standing at the edge of a bright field looking out toward a distant city on the plain, hard clean daylight over all of it",village,16,4,settle,kb,
9,5,s03,connective,hush,The Dead Sea scrolls preserve a book that gives his wife a name. Bitenosh.,"{hut} medium, a woman in a bright doorway with her hand resting on the frame, warm morning light across her face, the room dark behind",hut,14,2,settle,kb,
9,6,s03,connective,hush,Genesis never names her. A scroll in a jar in a cave kept her for us.,"{cave} close, a sealed clay jar standing upright on a rock ledge in hard shafted daylight, dust settled thick on the shoulder of it",cave,16,2,settle,kb,
9,7,s04,connective,tension,"The night the child came, the sky over the valley was heavy and the wind was warm.","{village} wide night, low houses under a heavy dark sky with one window lit warm, brilliant lamplight spilling out onto the packed earth",village,17,2,settle,kb,
9,8,s04,connective,tension,Inside the house there was one lamp burning and three women working.,"{hut} close, a stack of folded clean cloth and a bowl of steaming water set ready beside a lamp, warm light on the linen, movement blurred beyond",hut,12,2,push,kb,
9,9,s05,hero,awe,"And then the room got brighter, and nobody had touched the lamp.","{hut} hero interior wide, a low room flooded with clean white light from below the frame edge, the lamp small and yellow and overwhelmed, every face lit",hut,12,4,push,kb,
9,10,s05,connective,awe,"The Book of Enoch describes what they saw, and it does not hedge about it.","{luminouschild} close, a newborn's face and shoulder giving off a soft clean white radiance, the skin bright and warm and healthy, dark cloth around him",luminouschild,15,2,settle,kb,
9,11,s05,connective,wonder,"His body was white as snow, the text says, and red as the flower of a rose.","{luminouschild} extreme close, a small bright hand open against dark wool, the skin luminous and rosy, warm light coming off the fingers",luminouschild,17,2,settle,kb,
9,12,s06,hero,awe,"His hair was white as wool. When he opened his eyes, the house lit up.","{luminouschild} hero medium, a newborn with white hair opening his eyes and the whole low room blazing bright around him, warm light on every surface",luminouschild,15,4,pull,kb,
9,13,s06,connective,awe,That is the account. A newborn opened his eyes and the room stopped needing a lamp.,"{hut} wide, a room brilliantly lit from a single point low in the frame, the oil lamp visibly dimmer than the source, shadows thrown outward and upward",hut,16,2,crane,kb,
9,14,s07,connective,tension,The midwife stepped back from the mat and did not say anything at all.,"{hut} medium, an older woman's hands lowering a wet cloth into a clay bowl, bright light full on her face above, the water shivering",hut,14,2,push,kb,
9,15,s07,connective,wonder,"The mother, awake for two days, was the only one not afraid.","{hut} close, a woman lying back on a mat with her face turned toward the light and her eyes calm, warm bright glow across her",hut,12,2,push,kb,
9,16,s08,hero,tension,And Lamech felt the fear arrive well before the joy did.,"{hut} hero close, a man standing over a bright bundle with his face fully lit from below, eyes wide, the room blazing around him",hut,11,4,push,kb,
9,17,s08,connective,tension,"He picked the boy up with both hands and he was shaking, and he knew why.","{hut} close, two trembling hands holding a brilliantly lit swaddled child, warm light flooding up across the wrists and forearms",hut,16,2,push,kb,
9,18,s09,connective,menace,Because he had grown up on a mountain hearing exactly what came down at Hermon.,"{hermon} extreme wide, a colossal snow summit under brilliant hard daylight, remote and empty, a bright landscape falling away below",hermon,15,2,settle,kb,
9,19,s09,connective,menace,"He knew what the Watchers had taken, and he knew what the taking produced.","{nephilim} extreme wide, one enormous distant figure walking a bright horizon line, hard clean daylight, an empty sunlit plain in front of it",nephilim,14,2,settle,kb,
9,20,s10,hero,tension,"Whose child is this, he said. And he said it to his wife, in front of everybody.","{hut} hero medium two-shot, a man turned toward a woman on a mat in a brilliantly lit room, both faces fully visible, the light coming from between them",hut,17,4,push,kb,
9,21,s10,connective,tension,"Look at his eyes, he said. Look at the light. He does not look human to me.","{luminouschild} close low angle, a newborn's open eyes catching and throwing light, clear and calm and bright, warm radiance filling the frame",luminouschild,17,2,push,kb,
9,22,s11,connective,grief,It is the worst sentence a man can say in a room he has just become a father in.,"{hut} wide, a brilliantly lit room with three figures standing apart from one another, every face clear, nobody moving",hut,19,2,settle,kb,
9,23,s11,connective,tension,And the scroll from the cave records what she said back to him.,"{hut} close, a woman propped on one elbow with her face fully lit and hard, looking directly across the frame",hut,13,2,push,kb,
9,24,s12,hero,grief,"She reminded him of their own bed, and their own life, and she swore on it.","{hut} hero close two-shot, a woman speaking and a man listening in brilliant white light, both faces sharp, the space between them lit and empty",hut,16,4,settle,kb,
9,25,s12,connective,grief,That the child was his. That she had been nowhere. That he should be ashamed.,"{hut} medium, a man turning a plain wooden cup over and over in his hands in a brightly lit room, light on his hair, his face lowered",hut,15,2,settle,kb,
9,26,s13,connective,hush,"And the account does not tell us whether that settled it, because it did not.","{hut} close, an oil lamp burning steadily on a shelf with the room around it brighter than the flame, warm light on the clay",hut,15,2,push,kb,
9,27,s13,connective,tension,A man can believe his wife completely and still not sleep for a week.,"{village} wide night, one lit window in a dark settlement under a brilliant star-thick sky, warm light spilling out onto bare ground",village,14,2,settle,kb,
9,28,s14,hero,tension,So before it was light he wrapped the boy up and started up the mountain.,"{highstone} hero wide, a man climbing a steep bare slope before dawn carrying a bundle that is visibly glowing, cold blue rock, warm light against his chest",highstone,15,4,crane,kb,
9,29,s14,connective,awe,The child lit the path in front of his father the whole way up.,"{highstone} medium from behind, a climbing figure on a dark path with a pool of clean white light thrown ahead of him onto the rock",highstone,14,2,settle,kb,
9,30,s15,connective,awe,"Which is a strange thing to write down, and stranger to have carried.","{stonefield} wide before dawn, hundreds of pale stones in rows with a moving point of white light crossing between them, deep blue sky above",stonefield,13,2,pull,kb,
9,31,s15,connective,hush,Methuselah was already up. He had been up. He was always up by then.,"{stonefield} medium, {elder} feeding kindling into a low fire at first light, warm flame light across his hands, rows of pale stones around him",stonefield,14,2,pull,kb,
9,32,s16,hero,awe,His son put a shining child into his arms and asked him what it was.,"{stonefield} hero close two-shot, {elder} taking a brilliantly glowing swaddled child from a younger man, white light flooding both faces from below",stonefield,15,4,push,kb,
9,33,s16,connective,wonder,"Father, this boy is not ordinary. His skin shines. His eyes light the house.","{luminouschild} close, a newborn's face held up in the open air at dawn, radiant and calm, cold blue morning around him and warm light coming off him",luminouschild,14,2,push,kb,
9,34,s17,connective,tension,"He looks like the ones in the stories, Lamech said. Tell me he is not one of theirs.","{highstone} medium, a younger man standing before an ancient seated man in cold dawn light, hands open, his face lit by the child below frame",highstone,18,2,push,kb,
9,35,s17,connective,hush,"And Methuselah looked at the child, and the child looked back at him.","{luminouschild} extreme close, a newborn's clear open eyes looking directly out, warm radiance around the iris, everything else soft and bright",luminouschild,13,2,push,kb,
9,36,s18,hero,wonder,"There was no fear in that face. Whatever it was, it was not afraid of him.","{stonefield} hero close, {elder}, his face lit entirely from below by white light, the cracked mineral skin blazing, the eyes wide and human and calm",stonefield,16,4,push,kb,
9,37,s18,connective,grief,"And the oldest man alive, asked everything by everybody, had nothing.","{stonefield} wide, {elder} seated among hundreds of stones holding a small point of brilliant light, the summit lit blue-grey by dawn",stonefield,11,2,settle,kb,
9,38,s19,connective,grief,He had buried the first man. He had watched the second one taken. He did not know.,"{stonefield} extreme close, {elder}, his two hands cupped around a glowing bundle, the mineral skin lit sharp by the light it holds",stonefield,17,2,settle,kb,
9,39,s19,connective,tension,There was exactly one person who could answer a question like that one.,"{highstone} close, one old sandal print pressed in pale dust beside a cold fire ring, hard dawn light raking across the tread",highstone,13,2,push,kb,
9,40,s20,hero,awe,"And he had walked into a column of light in front of Methuselah, sixty-nine years before. <break time=""3.8s"" />","{lightcolumn} hero wide, a colossal shaft of brilliant white-gold light standing on a bare summit against a clear sky, remembered and distant, the rock blazing beneath",lightcolumn,16,4,crane,kb,
10,1,s01,connective,hush,He waited until his son had gone back down and the child had gone with him.,"{stonefield} wide at morning, {elder} sweeping loose grit off a pale stone with the edge of his hand, hard clean daylight, two small figures descending a bright path below",stonefield,16,2,push,kb,
10,2,s01,connective,tension,Then Methuselah did a thing he had not done in sixty-nine years.,"{stonefield} close, {elder}, his hand resting flat on the oldest and most weathered stone in the front row, hard raking light across the pitted surface",stonefield,12,2,pull,kling,"slow push-in, fine dust drifting in the light, subject locked, no other movement"
10,3,s02,connective,hush,He built the fire up until it was bigger than it had any need to be.,"{highstone} medium, {elder} laying heavy wood onto a fire until the flames stand tall, brilliant orange light across his face and hands",highstone,16,2,push,kb,
10,4,s02,hero,grief,And then he knelt down in front of it and he called his father by name.,"{highstone} hero wide, {elder} kneeling before a tall bright fire on a bare summit at dusk, deep blue sky, flame light flooding the rock around him",highstone,16,4,settle,kb,
10,5,s03,connective,grief,Not a thing a man of that age does lightly.,"{highstone} close, {elder}, his face lit hard by firelight, eyes closed, the cracked mineral skin at the temple bright and sharp",highstone,10,2,settle,kb,
10,6,s03,connective,hush,Father. If you can still hear anything from where you are. I need you once.,"{highstone} extreme close, a mouth mid-word in firelight, the beard lit bright, everything beyond the flame black",highstone,15,2,push,kb,
10,7,s04,connective,tension,"And the wind on that summit, which never stopped, stopped.","{stonefield} wide, hundreds of stones under a still night sky with a fire standing perfectly vertical, brilliant flame light, the air entirely motionless",stonefield,10,2,settle,kb,
10,8,s04,hero,awe,"Then the fire began to grow, and nobody had put anything on it.","{highstone} hero medium, a fire rising taller and whiter on bare rock with the woodpile lying still beside it, brilliant light flooding outward, deep black night beyond",highstone,13,4,settle,kb,
10,9,s05,connective,awe,"It went from orange to white, and then it stopped looking like fire at all.","{lightcolumn} close, the base of a shaft of brilliant white-gold light standing on bare rock, hard clean edges, the stone blazing where it lands",lightcolumn,15,2,crane,kb,
10,10,s05,hero,awe,"A column stood up off the high stone and went into the sky, and it stayed.","{lightcolumn} hero wide, a colossal vertical shaft of brilliant white-gold light rising from a summit into a clear night sky, solid and defined and still",lightcolumn,16,4,settle,kb,
10,11,s06,connective,awe,"And there was a man inside it, and Methuselah knew the shape of him.","{lightcolumn} hero medium, an upright human figure standing inside a column of brilliant light, fully lit, calm and unhurried, the edges of the column hard and clear",lightcolumn,14,2,crane,kb,
10,12,s06,connective,wonder,"Not flesh, exactly. Present, though. Standing the way he had always stood.","{lightcolumn} close, a man's face and shoulder in brilliant white light, serene and clear-eyed, the light behind him solid rather than hazy",lightcolumn,12,2,push,kb,
10,13,s07,connective,grief,"I heard you, my son, he said. And it was the voice. It was completely the voice.","{stonefield} close, {elder}, his face turned up into brilliant white light from above, every crack in the mineral skin lit, his mouth open",stonefield,17,2,settle,kb,
10,14,s07,hero,grief,An old man who was older than his own father put his forehead on the rock.,"{stonefield} hero wide, {elder} bowed forward onto bare stone inside a pool of brilliant white light, hundreds of pale stones lit around him",stonefield,16,4,settle,kb,
10,15,s08,connective,tension,"A child has been born, father. To your grandson. And there is light coming out of him.","{luminouschild} close, a newborn radiating soft clean white light in a dark room far below, warm and bright and calm",luminouschild,17,2,settle,kb,
10,16,s08,connective,tension,Lamech is frightened. He thinks the boy belongs to the ones who came down.,"{highstone} medium, a younger man's cloak thrown over a bench and his sandals kicked off beside it in a lamplit room, warm light across the leather",highstone,14,2,push,kb,
10,17,s09,connective,hush,Tell me what he is. I have never once asked you for anything.,"{stonefield} close low angle, {elder} kneeling with his hands open and empty, brilliant white light pouring down across the palms",stonefield,13,2,settle,kb,
10,18,s09,hero,awe,"And the Book of Enoch records the answer, and it is the turn of the whole story.","{lightcolumn} hero medium, a figure of light with one hand raised, brilliant and solid, the summit and the stone rows blazing white beneath him",lightcolumn,17,4,pull,kb,
10,19,s10,connective,awe,This child is righteous before me. He was not born of those who fell.,"{luminouschild} hero close, a newborn's clear open eyes in warm radiance, entirely calm, the light coming off him steady and gentle",luminouschild,14,2,push,kb,
10,20,s10,connective,awe,He was born to undo what they have done. That is the sentence.,"{stonefield} wide, an immense field of pale stones lit brilliant white from a single overhead source, every shadow thrown outward, the sky black above",stonefield,13,2,settle,kb,
10,21,s11,connective,tension,"The earth is corrupted, the text says. I will wash it with water.","{youngearth} extreme wide, an immense sunlit landscape of river and plain and forest seen from very high, brilliant clear light, entirely whole",youngearth,13,2,push,kb,
10,22,s11,hero,awe,Through this one the earth will begin again.,"{youngearth} hero extreme wide, a bright new dawn over an immense empty green world, a single flight of birds crossing the gold light, unmarked ground to the horizon",youngearth,8,4,settle,kb,
10,23,s12,connective,wonder,"Keep him, Enoch said. Guard him. Guard the fire. He is why you are still here.","{lightcolumn} medium two-shot, a standing figure of light and a kneeling ancient man on a bare summit, brilliant illumination between them, the rock lit white",lightcolumn,16,2,push,kb,
10,24,s12,connective,grief,"Stay, Methuselah said. It is the only selfish thing he says in this entire story.","{stonefield} close, {elder}, his hand reaching up into brilliant light with the fingers spread, the mineral skin lit hard from above",stonefield,15,2,settle,kb,
10,25,s13,hero,grief,"I do not belong here any more, his father said. You still do. Go on.","{lightcolumn} hero medium, a figure of light turned slightly away with one hand lowered, the column beginning to narrow, brilliant and clean-edged",lightcolumn,15,4,settle,kb,
10,26,s13,connective,grief,"And the column went up, and it went bright, and then the mountain was dark.","{highstone} wide, a bare summit in sudden darkness with only a low ember glowing on the rock, brilliant stars above, the stone rows faintly pale",highstone,15,2,settle,kb,
10,27,s14,connective,hush,The fire on the high stone was exactly the size it had been before.,"{highstone} close, a low ordinary fire burning small on bare rock, warm orange light in a tight pool, deep night around it",highstone,14,2,push,kb,
10,28,s14,connective,hush,The wind came back. The night went on. Nothing at all had changed up there.,"{stonefield} wide night, hundreds of pale stones under a brilliant star-thick sky with one small fire at the centre, deep blue dark",stonefield,15,2,settle,kb,
10,29,s15,hero,awe,But an old man came down that mountain in the morning knowing what he was for.,"{stonefield} hero wide from behind, {elder} descending a bright path at sunrise with the stone field behind him, gold light along the whole ridge",stonefield,16,4,pull,kb,
